label,billing_city,relationship,amount_2013,amount_lifetime,n_donations_life,season,package,n_seats,location,section,price_level,subscription_tier,multiple_subs,ID,first_donation_year
1.0,emeryville,unknown,0.0,321.0,5,2007,Full,2.0,Berkeley Sunday,Premium Orchestra,1.0,2.0,0,001i000000LhyXu,999
1.0,emeryville,unknown,0.0,321.0,5,2010,Full,2.0,Berkeley Sunday,Orchestra,1.0,2.0,0,001i000000LhyXu,999
1.0,emeryville,unknown,0.0,321.0,5,2001,Full,2.0,Berkeley Sunday,Orchestra,2.0,2.0,0,001i000000LhyXu,999
1.0,emeryville,unknown,0.0,321.0,5,2002,Full,1.0,Berkeley Sunday,unknown,999.0,1.0,0,001i000000LhyXu,999
1.0,emeryville,unknown,0.0,321.0,5,1998,Full,2.0,Berkeley Sunday,Orchestra,2.0,2.0,0,001i000000LhyXu,999
1.0,emeryville,unknown,0.0,321.0,5,1999,Full,2.0,Berkeley Sunday,Orchestra,2.0,2.0,0,001i000000LhyXu,999
1.0,emeryville,unknown,0.0,321.0,5,1997,Full,2.0,Berkeley Sunday,Orchestra,2.0,2.0,0,001i000000LhyXu,999
1.0,emeryville,unknown,0.0,321.0,5,1995,Quartet,1.0,Berkeley Sunday,Orchestra,2.0,0.5,0,001i000000LhyXu,999
1.0,emeryville,unknown,0.0,321.0,5,2003,Full,1.0,Berkeley Sunday,unknown,999.0,1.0,0,001i000000LhyXu,999
1.0,emeryville,unknown,0.0,321.0,5,2011,Full,2.0,Berkeley Sunday,Orchestra,1.0,2.0,0,001i000000LhyXu,999
1.0,emeryville,unknown,0.0,321.0,5,2004,Full,1.0,Berkeley Sunday,unknown,999.0,1.0,0,001i000000LhyXu,999
0.0,half moon bay,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuPpr,999
0.0,santa cruz,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuPej,999
0.0,unknown,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuRyy,999
0.0,palo alto,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuPrb,999
0.0,unknown,Vendor - General,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000MJzbW,999
0.0,san jose,unknown,0.0,0.0,0,1999,Full,2.0,Peninsula,Orchestra,2.0,2.0,0,001i000000NuP7E,999
1.0,cupertino,unknown,15.0,35.0,2,2013,Trio A,1.0,Peninsula,unknown,0.0,0.5,0,001i000000LhyXy,999
0.0,walnut creek,unknown,0.0,0.0,0,2003,Quartet CC,1.0,Contra Costa,unknown,999.0,0.5,0,001i000000NuOs9,999
0.0,menlo park,unknown,0.0,150.0,1,1997,Quartet,1.0,Peninsula,Balcony,4.0,0.5,0,001i000000NuOqK,999
0.0,berkeley,unknown,0.0,1635.0,14,2005,Full,2.0,Berkeley Saturday,Balcony Rear,4.0,2.0,0,001i000000NuOP6,999
0.0,berkeley,unknown,0.0,1635.0,14,2003,Full,1.0,Berkeley Saturday,unknown,999.0,1.0,0,001i000000NuOP6,999
0.0,berkeley,unknown,0.0,1635.0,14,2000,Full,2.0,Berkeley Saturday,Balcony Rear,4.0,2.0,0,001i000000NuOP6,999
0.0,berkeley,unknown,0.0,1635.0,14,2002,Full,1.0,Berkeley Saturday,unknown,999.0,1.0,0,001i000000NuOP6,999
0.0,berkeley,unknown,0.0,1635.0,14,2006,Full,2.0,Berkeley Saturday,Balcony Rear,4.0,2.0,0,001i000000NuOP6,999
0.0,berkeley,unknown,0.0,1635.0,14,1999,Full,2.0,Berkeley Saturday,Balcony Rear,4.0,2.0,0,001i000000NuOP6,999
0.0,berkeley,unknown,0.0,1635.0,14,2007,Full,2.0,Berkeley Saturday,Balcony Rear,4.0,2.0,0,001i000000NuOP6,999
0.0,berkeley,unknown,0.0,1635.0,14,2004,Full,1.0,Berkeley Saturday,unknown,999.0,1.0,0,001i000000NuOP6,999
0.0,berkeley,unknown,0.0,1635.0,14,1996,Full,2.0,Berkeley Saturday,Balcony Rear,4.0,2.0,0,001i000000NuOP6,999
0.0,berkeley,unknown,0.0,1635.0,14,1997,Full,4.0,Berkeley Saturday,Balcony Rear,4.0,4.0,0,001i000000NuOP6,999
0.0,berkeley,unknown,0.0,1635.0,14,1998,Full,2.0,Berkeley Saturday,Balcony Rear,4.0,2.0,0,001i000000NuOP6,999
0.0,berkeley,unknown,0.0,1635.0,14,2001,Full,2.0,Berkeley Saturday,Balcony Rear,4.0,2.0,0,001i000000NuOP6,999
0.0,berkeley,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuR0i,999
0.0,chico,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuOE0,999
0.0,alameda,unknown,0.0,650.0,2,2005,Full,2.0,Berkeley Saturday,Orchestra Front,1.0,2.0,0,001i000000NuPpC,999
0.0,alameda,unknown,0.0,650.0,2,2006,Full,2.0,Berkeley Saturday,Premium Orchestra,1.0,2.0,0,001i000000NuPpC,999
0.0,martinez,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuQpK,999
0.0,san francisco,unknown,0.0,0.0,0,2007,Quartet,2.0,San Francisco,Dress Circle,3.0,1.0,0,001i000000NuQWq,999
0.0,orinda,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuQX7,999
0.0,reykjavik is 105,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuQ0b,999
0.0,unknown,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuS3k,999
0.0,oakland,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuRBu,999
0.0,atherton,unknown,0.0,100.0,1,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuOjo,999
0.0,san francisco,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuRQo,999
0.0,san francisco,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuQ8H,999
0.0,unknown,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuRj6,999
0.0,washington,Foundation,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000aU9Sz,999
0.0,belmont,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuPq9,999
0.0,seal beach,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuNd0,999
0.0,lafayette,unknown,0.0,25.0,1,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuPQs,999
0.0,berkeley,unknown,0.0,0.0,0,1997,Full,2.0,Berkeley Sunday,Orchestra,2.0,2.0,0,001i000000NuOwC,999
0.0,berkeley,unknown,0.0,0.0,0,1998,Full,2.0,Berkeley Sunday,Orchestra,2.0,2.0,0,001i000000NuOwC,999
0.0,mountain view,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuQXZ,999
0.0,sioux falls,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuQP5,999
0.0,palo alto,unknown,0.0,26.22,1,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuO1F,999
1.0,napa,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000oks2T,999
0.0,san francisco,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuQuc,999
0.0,san francisco,unknown,0.0,17912.0,9,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuSoX,999
0.0,san francisco,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuQrA,999
0.0,salt lake city,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuQT1,999
0.0,san juan capistrano,unknown,0.0,0.0,0,2000,Full,2.0,Orange County,Orchestra,2.0,2.0,0,001i000000NuPEh,999
0.0,berkeley,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuQzr,999
0.0,albany,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuRK1,999
0.0,richmond,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuRAB,999
0.0,berkeley,unknown,125.0,225.0,2,2011,Full,2.0,Berkeley Saturday,Balcony Front,2.0,2.0,0,001i000000LhyXo,999
0.0,berkeley,unknown,125.0,225.0,2,2010,Full,2.0,Berkeley Saturday,Balcony Front,2.0,2.0,0,001i000000LhyXo,999
0.0,berkeley,unknown,125.0,225.0,2,2013,Trio B,2.0,Berkeley Saturday,unknown,0.0,1.0,0,001i000000LhyXo,999
0.0,berkeley,unknown,125.0,225.0,2,2012,Full,2.0,Berkeley Saturday,Balcony Front,2.0,2.0,0,001i000000LhyXo,999
0.0,san carlos,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuQk4,999
0.0,cupertino,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuR5k,999
0.0,unknown,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuRmy,999
0.0,san francisco,unknown,0.0,1700.0,8,2001,Full,2.0,San Francisco,Dress Circle,3.0,2.0,0,001i000000NuP3x,999
0.0,san francisco,unknown,0.0,1700.0,8,2002,Full,1.0,San Francisco,unknown,999.0,1.0,0,001i000000NuP3x,999
0.0,san francisco,unknown,0.0,1700.0,8,1999,Full,2.0,San Francisco,Box,1.0,2.0,0,001i000000NuP3x,999
0.0,san francisco,unknown,0.0,1700.0,8,1998,Full,2.0,San Francisco,Dress Circle,3.0,2.0,0,001i000000NuP3x,999
0.0,mountain view,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuNZc,999
0.0,benicia,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuPde,999
0.0,san francisco,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuOby,999
0.0,daly city,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuQ3n,999
0.0,san francisco,unknown,0.0,1000.0,1,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuR6L,999
0.0,college station,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuRSE,999
0.0,san francisco,unknown,0.0,216.0,3,1998,Quartet,2.0,San Francisco,Dress Circle,3.0,1.0,0,001i000000NuP3W,999
0.0,san francisco,unknown,0.0,216.0,3,2001,Quartet,2.0,San Francisco,Dress Circle,3.0,1.0,0,001i000000NuP3W,999
0.0,san francisco,unknown,0.0,216.0,3,1999,Quartet,2.0,San Francisco,Dress Circle,3.0,1.0,0,001i000000NuP3W,999
0.0,san francisco,unknown,0.0,216.0,3,2000,Quartet,2.0,San Francisco,Dress Circle,3.0,1.0,0,001i000000NuP3W,999
0.0,burlingame,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuNh5,999
0.0,berkeley,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuPNP,999
0.0,san francisco,unknown,0.0,7200.0,1,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000elTHn,999
0.0,honolulu,unknown,0.0,0.0,0,1993,Full,1.0,San Francisco,Balcony,4.0,1.0,0,001i000000NuO5w,999
0.0,honolulu,unknown,0.0,0.0,0,1994,Full,1.0,San Francisco,Balcony,4.0,1.0,0,001i000000NuO5w,999
0.0,honolulu,unknown,0.0,0.0,0,1995,Full,1.0,San Francisco,Balcony,4.0,1.0,0,001i000000NuO5w,999
0.0,unknown,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuRm2,999
0.0,auburn,unknown,0.0,4000.0,2,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuSp4,999
0.0,san francisco,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000V1aZC,999
0.0,seattle,Vendor - Artistic,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000MJzay,999
0.0,berkeley,unknown,0.0,0.0,0,1996,Full,1.0,Berkeley Sunday,Balcony Rear,4.0,1.0,0,001i000000NuOmL,999
0.0,berkeley,unknown,0.0,0.0,0,1997,Quartet,1.0,Berkeley Saturday,Balcony Rear,4.0,0.5,0,001i000000NuOmL,999
0.0,kensington,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuREa,999
0.0,san francisco,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuPR9,999
0.0,unknown,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuRtW,999
0.0,portland,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuPW4,999
0.0,laguna niguel,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuNaT,999
0.0,el cerrito,unknown,0.0,0.0,0,1995,Full,2.0,Berkeley Saturday,Balcony Front,3.0,2.0,0,001i000000NuOOk,999
0.0,san francisco,unknown,0.0,27.0,1,2000,Trio,1.0,Peninsula,Orchestra,2.0,0.5,0,001i000000NuPHq,999
0.0,san francisco,unknown,0.0,27.0,1,2002,Trio,1.0,Peninsula,unknown,999.0,0.5,0,001i000000NuPHq,999
0.0,pleasant hill,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuPOi,999
0.0,oakland,unknown,0.0,0.0,0,2007,Full,1.0,Berkeley Saturday,Balcony Rear,4.0,1.0,0,001i000000NuQ6r,999
0.0,oakland,unknown,0.0,0.0,0,2005,Quartet,1.0,Berkeley Saturday,Balcony Rear,4.0,0.5,0,001i000000NuQ6r,999
0.0,oakland,unknown,0.0,0.0,0,2009,Full,1.0,Berkeley Saturday,Balcony Rear,4.0,1.0,0,001i000000NuQ6r,999
0.0,oakland,unknown,0.0,0.0,0,2008,Full,1.0,Berkeley Saturday,Balcony Rear,4.0,1.0,0,001i000000NuQ6r,999
0.0,oakland,unknown,0.0,0.0,0,2010,Full,1.0,Berkeley Saturday,Balcony Rear,4.0,1.0,0,001i000000NuQ6r,999
0.0,oakland,unknown,0.0,0.0,0,2006,Full,1.0,Berkeley Saturday,Balcony Rear,4.0,1.0,0,001i000000NuQ6r,999
0.0,woodside,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuOxy,999
0.0,san carlos,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuPyI,999
0.0,berkeley,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuR9E,999
0.0,"berkeley, ca  94704",Education Participant,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000MJzZH,999
0.0,gig harbor,unknown,0.0,225.0,2,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuOtk,999
0.0,orinda,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuQrS,999
0.0,san francisco,unknown,0.0,1125.0,7,2001,Full,2.0,San Francisco,Orchestra,2.0,2.0,0,001i000000NuPFn,999
0.0,san francisco,unknown,0.0,1125.0,7,2003,Full,1.0,San Francisco,unknown,999.0,1.0,0,001i000000NuPFn,999
0.0,san francisco,unknown,0.0,1125.0,7,2007,Full,1.0,San Francisco,Premium Orchestra,1.0,1.0,0,001i000000NuPFn,999
0.0,san francisco,unknown,0.0,1125.0,7,2006,Full,1.0,San Francisco,Premium Orchestra,1.0,1.0,0,001i000000NuPFn,999
0.0,san francisco,unknown,0.0,1125.0,7,2004,Full,1.0,San Francisco,unknown,999.0,1.0,0,001i000000NuPFn,999
0.0,san francisco,unknown,0.0,1125.0,7,2005,Full,1.0,San Francisco,Orchestra Front,1.0,1.0,0,001i000000NuPFn,999
0.0,san francisco,unknown,0.0,1125.0,7,2000,Full,2.0,San Francisco,Orchestra,2.0,2.0,0,001i000000NuPFn,999
0.0,san francisco,unknown,0.0,1125.0,7,2002,Full,1.0,San Francisco,unknown,999.0,1.0,0,001i000000NuPFn,999
0.0,san francisco,unknown,0.0,1125.0,7,2008,Full,1.0,San Francisco,Premium Orchestra,1.0,1.0,0,001i000000NuPFn,999
0.0,san francisco,Education Participant,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000MJzYV,999
0.0,moraga,unknown,0.0,0.0,0,1994,Full,2.0,Contra Costa,Orchestra,2.0,2.0,0,001i000000NuNUn,999
0.0,moraga,unknown,0.0,0.0,0,1999,Full,2.0,Contra Costa,Orchestra,2.0,2.0,0,001i000000NuNUn,999
0.0,moraga,unknown,0.0,0.0,0,1998,Full,2.0,Contra Costa,Orchestra,2.0,2.0,0,001i000000NuNUn,999
0.0,moraga,unknown,0.0,0.0,0,1997,Full,2.0,Contra Costa,Orchestra,2.0,2.0,0,001i000000NuNUn,999
0.0,moraga,unknown,0.0,0.0,0,1993,Quartet,2.0,San Francisco,Orchestra,2.0,1.0,0,001i000000NuNUn,999
0.0,unknown,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuRnJ,999
0.0,palo alto,unknown,0.0,11.0,1,1994,Full,2.0,Peninsula,Orchestra,2.0,2.0,0,001i000000NuNis,999
0.0,palo alto,unknown,0.0,11.0,1,1999,Full,2.0,Peninsula,Orchestra,2.0,2.0,0,001i000000NuNis,999
0.0,palo alto,unknown,0.0,11.0,1,1997,Full,2.0,Peninsula,Orchestra,2.0,2.0,0,001i000000NuNis,999
0.0,palo alto,unknown,0.0,11.0,1,2002,Full,1.0,Peninsula,unknown,999.0,1.0,0,001i000000NuNis,999
0.0,palo alto,unknown,0.0,11.0,1,1998,Full,2.0,Peninsula,Orchestra,2.0,2.0,0,001i000000NuNis,999
0.0,palo alto,unknown,0.0,11.0,1,2000,Full,2.0,Peninsula,Orchestra,2.0,2.0,0,001i000000NuNis,999
0.0,palo alto,unknown,0.0,11.0,1,1995,Full,2.0,Peninsula,Orchestra,2.0,2.0,0,001i000000NuNis,999
0.0,palo alto,unknown,0.0,11.0,1,2008,Quartet,1.0,Peninsula,Premium Orchestra,1.0,0.5,0,001i000000NuNis,999
0.0,palo alto,unknown,0.0,11.0,1,2001,Full,2.0,Peninsula,Orchestra,2.0,2.0,0,001i000000NuNis,999
0.0,palo alto,unknown,0.0,11.0,1,1996,Full,2.0,Peninsula,Orchestra,2.0,2.0,0,001i000000NuNis,999
0.0,palo alto,unknown,0.0,11.0,1,2003,Full,1.0,Peninsula,unknown,999.0,1.0,0,001i000000NuNis,999
0.0,berkeley,unknown,0.0,68.0,5,1994,Full,2.0,Berkeley Saturday,Balcony Rear,4.0,2.0,0,001i000000NuNzM,999
0.0,berkeley,unknown,0.0,68.0,5,1993,Full,2.0,Berkeley Saturday,Balcony Rear,4.0,2.0,0,001i000000NuNzM,999
0.0,berkeley,unknown,0.0,68.0,5,1996,Full,1.0,Berkeley Saturday,Orchestra,2.0,1.0,0,001i000000NuNzM,999
0.0,berkeley,unknown,0.0,22.0,1,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuO8s,999
0.0,livermore,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuPwe,999
0.0,sausalito,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuR9n,999
0.0,unknown,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuRYh,999
0.0,unknown,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuRmb,999
0.0,san ramon,unknown,0.0,1500.0,5,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuP8o,999
0.0,unknown,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuNi5,999
0.0,san francisco,unknown,0.0,0.0,0,2012,Trio B,2.0,San Francisco,Orchestra,1.0,1.0,0,001i000000NuR2B,999
0.0,san rafael,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuPM4,999
0.0,richmond,unknown,30.0,145.0,6,2012,Full,1.0,Berkeley Sunday,Orchestra,0.0,1.0,0,001i000000LhyYx,999
0.0,richmond,unknown,30.0,145.0,6,2008,Full,1.0,Berkeley Sunday,Premium Orchestra,1.0,1.0,0,001i000000LhyYx,999
0.0,richmond,unknown,30.0,145.0,6,2001,Full,1.0,Berkeley Sunday,Orchestra,2.0,1.0,0,001i000000LhyYx,999
0.0,richmond,unknown,30.0,145.0,6,2005,Full,1.0,Berkeley Sunday,Orchestra Front,1.0,1.0,0,001i000000LhyYx,999
0.0,richmond,unknown,30.0,145.0,6,1998,Full,1.0,Berkeley Sunday,Orchestra,2.0,1.0,0,001i000000LhyYx,999
0.0,richmond,unknown,30.0,145.0,6,1996,Full,1.0,Berkeley Sunday,Orchestra,2.0,1.0,0,001i000000LhyYx,999
0.0,richmond,unknown,30.0,145.0,6,2006,Full,1.0,Berkeley Sunday,Premium Orchestra,1.0,1.0,0,001i000000LhyYx,999
0.0,richmond,unknown,30.0,145.0,6,1999,Full,1.0,Berkeley Sunday,Orchestra,2.0,1.0,0,001i000000LhyYx,999
0.0,richmond,unknown,30.0,145.0,6,2004,Full,1.0,Berkeley Sunday,unknown,999.0,1.0,0,001i000000LhyYx,999
0.0,richmond,unknown,30.0,145.0,6,2000,Full,1.0,Berkeley Sunday,Orchestra,2.0,1.0,0,001i000000LhyYx,999
0.0,richmond,unknown,30.0,145.0,6,1994,Full,1.0,Berkeley Sunday,Orchestra,2.0,1.0,0,001i000000LhyYx,999
0.0,richmond,unknown,30.0,145.0,6,2009,Full,1.0,Berkeley Sunday,Premium Orchestra,1.0,1.0,0,001i000000LhyYx,999
0.0,richmond,unknown,30.0,145.0,6,2007,Full,1.0,Berkeley Sunday,Premium Orchestra,1.0,1.0,0,001i000000LhyYx,999
0.0,richmond,unknown,30.0,145.0,6,2002,Full,1.0,Berkeley Sunday,unknown,999.0,1.0,0,001i000000LhyYx,999
0.0,richmond,unknown,30.0,145.0,6,1997,Full,1.0,Berkeley Sunday,Orchestra,2.0,1.0,0,001i000000LhyYx,999
0.0,richmond,unknown,30.0,145.0,6,2010,Full,1.0,Berkeley Sunday,Orchestra,0.0,1.0,0,001i000000LhyYx,999
0.0,richmond,unknown,30.0,145.0,6,1993,Full,1.0,Berkeley Sunday,Orchestra,2.0,1.0,0,001i000000LhyYx,999
0.0,richmond,unknown,30.0,145.0,6,2013,Full,1.0,Berkeley Sunday,unknown,0.0,1.0,0,001i000000LhyYx,999
0.0,richmond,unknown,30.0,145.0,6,2011,Full,1.0,Berkeley Sunday,Orchestra,0.0,1.0,0,001i000000LhyYx,999
0.0,richmond,unknown,30.0,145.0,6,1995,Full,1.0,Berkeley Sunday,Orchestra,2.0,1.0,0,001i000000LhyYx,999
0.0,richmond,unknown,30.0,145.0,6,2003,Full,1.0,Berkeley Sunday,unknown,999.0,1.0,0,001i000000LhyYx,999
0.0,menlo park,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuR8v,999
0.0,saint helena,unknown,0.0,100.0,1,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuOsM,999
0.0,menlo park,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuNgx,999
0.0,palo alto,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuRSN,999
0.0,chelmsford,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuQ9m,999
0.0,san anselmo,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuQKT,999
0.0,unknown,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuRzH,999
0.0,calistoga,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuOXZ,999
0.0,oakland,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuPNV,999
0.0,unknown,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuRYT,999
0.0,palo alto,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuP7O,999
0.0,concord,unknown,0.0,50.0,1,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuOWp,999
0.0,lafayette,unknown,0.0,0.0,0,1998,Full,2.0,Berkeley Saturday,Orchestra,2.0,2.0,0,001i000000NuP06,999
0.0,truckee,unknown,0.0,145.0,1,2003,Full,1.0,San Francisco,unknown,999.0,1.0,0,001i000000NuPoy,999
0.0,truckee,unknown,0.0,145.0,1,2004,Full,1.0,San Francisco,unknown,999.0,1.0,0,001i000000NuPoy,999
0.0,san francisco,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000oks1c,999
0.0,walnut creek,unknown,0.0,0.0,0,2006,Quartet CC,2.0,Contra Costa,Gallery,4.0,1.0,0,001i000000NuPeN,999
0.0,palo alto,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuRJF,999
0.0,san leandro,unknown,0.0,0.0,0,999,unknown,999.0,unknown,unknown,999.0,999.0,0,001i000000NuPoH,999
1.0,san francisco,unknown,5000.0,65493.0,41,2003,Full,1.0,Berkeley Sunday,unknown,999.0,1.0,0,001i000000LhyWY,999
1.0,san francisco,unknown,5000.0,65493.0,41,2000,Full,2.0,Berkeley Sunday,Orchestra,2.0,2.0,0,001i000000LhyWY,999
1.0,san francisco,unknown,5000.0,65493.0,41,1997,Full,2.0,Berkeley Sunday,Orchestra,2.0,2.0,0,001i000000LhyWY,999
1.0,san francisco,unknown,5000.0,65493.0,41,2005,Full,2.0,Berkeley Sunday,Orchestra Front,1.0,2.0,0,001i000000LhyWY,999
1.0,san francisco,unknown,5000.0,65493.0,41,2013,Full,2.0,Berkeley Sunday,unknown,1.0,2.0,0,001i000000LhyWY,999
1.0,san francisco,unknown,5000.0,65493.0,41,2006,Full,2.0,Berkeley Sunday,Premium Orchestra,1.0,2.0,0,001i000000LhyWY,999
1.0,san francisco,unknown,5000.0,65493.0,41,1994,Full,2.0,Berkeley Sunday,Orchestra,2.0,2.0,0,001i000000LhyWY,999
1.0,san francisco,unknown,5000.0,65493.0,41,2001,Full,2.0,Berkeley Sunday,Orchestra,2.0,2.0,0,001i000000LhyWY,999
1.0,san francisco,unknown,5000.0,65493.0,41,2002,Full,1.0,Berkeley Sunday,unknown,999.0,1.0,0,001i000000LhyWY,999
1.0,san francisco,unknown,5000.0,65493.0,41,1999,Full,2.0,Berkeley Sunday,Orchestra,2.0,2.0,0,001i000000LhyWY,999
